Trip_ID,mean_windspeed,max_dist_col,trip_npoints,trip_duration_hours,year,month,MH_Strength,MH_Latitude,MH_Longitude
WA_0001,7.10648983,1284.356859,251,539.7,1989,2,101822.9194,-43,54.25
WA_0002,8.039537374,1316.974944,191,405.0833333,1989,2,101822.9194,-43,54.25
WA_0002,10.40748469,30.10883713,5,8.083333333,1989,2,101822.9194,-43,54.25
WA_0003,9.825645982,2518.840281,333,565.7666667,1989,2,101822.9194,-43,54.25
WA_0004,8.283650946,625.8582653,154,327.85,1989,3,101881.6451,-40.25,120
WA_0005,7.8697955,794.634564,107,269.9666667,1990,2,101829.214,-39.5,56
WA_0006,7.730497804,968.7984768,105,285.8166667,1990,2,101829.214,-39.5,56
WA_0007,9.977688203,2217.635186,150,435.2166667,1990,2,101829.214,-39.5,56
WA_0008,9.780278656,603.2175273,101,297.2,1990,3,101874.476,-36,82.5
WA_0009,9.355473002,682.1342875,70,217.6333333,1991,1,101819.4458,-33.75,96.75
WA_0010,8.369641231,1692.905948,148,487.2333333,1992,1,101913.1314,-35,97.5
WA_0011,12.36394217,194.6535952,22,99.18333333,1992,2,101918.4614,-38,58.75
WA_0011,9.465898164,629.2406058,10,102,1992,2,101918.4614,-38,58.75
WA_0012,11.83917829,2060.594752,19,294.2666667,1992,2,101918.4614,-38,58.75
WA_0013,9.329936026,3693.583745,100,417.45,1992,3,101843.3346,-34.25,77
WA_0014,6.39296677,1028.383413,111,299.3166667,1994,1,101860.3802,-34.5,87.25
WA_0015,8.476249616,1709.396334,139,292.2333333,1994,1,101860.3802,-34.5,87.25
WA_0016,6.911531391,1483.777355,97,262.0666667,1994,1,101860.3802,-34.5,87.25
WA_0017,8.036171296,1954.261529,171,446.0666667,1994,2,101854.9013,-35.25,86
WA_0018,10.8230679,3655.342416,118,280.3666667,1994,2,101854.9013,-35.25,86
WA_0019,8.396958531,777.315846,86,205.6833333,1994,2,101854.9013,-35.25,86
WA_0020,13.28632024,385.3248204,28,70.93333333,1994,2,101854.9013,-35.25,86
WA_0021,7.480209878,1094.707806,70,181.4166667,1994,3,101872.2889,-32.25,96.75
WA_0022,6.399908505,1833.580753,122,322.95,1994,3,101872.2889,-32.25,96.75
WA_0023,7.254872561,667.3333928,64,164.7833333,1998,1,101946.8071,-34.25,75.5
WA_0024,11.69846655,1207.927073,91,259.2333333,1998,1,101946.8071,-34.25,75.5
WA_0025,9.576817058,833.6277464,72,180.2166667,1998,2,101948.8977,-33,96
WA_0026,10.14720456,1358.785667,89,254.7333333,1998,2,101948.8977,-33,96
WA_0027,9.195440941,1066.739846,92,226.9833333,1998,2,101948.8977,-33,96
WA_0028,10.31815586,272.0790744,35,124.4333333,1998,2,101948.8977,-33,96
WA_0029,9.630225718,186.6259948,51,98.6,1998,2,101948.8977,-33,96
WA_0030,10.01781597,973.2086621,98,259.7166667,1998,2,101948.8977,-33,96
WA_0031,11.65946608,922.5039147,147,362.9166667,1998,2,101948.8977,-33,96
WA_0032,10.30729247,1255.730078,68,153.6,1998,2,101948.8977,-33,96
WA_0033,9.48723424,1557.004512,119,328.6,1998,2,101948.8977,-33,96
WA_0034,9.978518541,749.1798838,125,343.7,1998,3,101928.0196,-35.75,99.75
WA_0035,9.959700454,808.2498577,57,141.7,1998,3,101928.0196,-35.75,99.75
WA_0036,9.922181852,863.9904935,50,97.93333333,1998,3,101928.0196,-35.75,99.75
WA_0037,9.132212854,913.3328077,31,92.83333333,1998,3,101928.0196,-35.75,99.75
WA_0038,9.041091134,799.0324759,69,168.45,1998,3,101928.0196,-35.75,99.75
WA_0039,11.93748638,476.1425643,38,86.86666667,1998,3,101928.0196,-35.75,99.75
WA_0040,10.37036072,731.4809244,61,175.4,1998,3,101928.0196,-35.75,99.75
WA_0041,8.788516557,637.0840614,36,80.96666667,1998,3,101928.0196,-35.75,99.75
WA_0042,8.953215395,1154.569643,51,175.1,1998,3,101928.0196,-35.75,99.75
WA_0020,9.848403404,527.9346045,19,102.0333333,1998,3,101928.0196,-35.75,99.75
WA_0043,8.935093539,445.6034814,17,118.9833333,1998,3,101928.0196,-35.75,99.75
WA_0044,8.093895021,2800.831435,421,828.9833333,1999,1,101936.9761,-38,64.5
WA_0045,9.00619317,1030.453985,101,190.2,1999,1,101936.9761,-38,64.5
WA_0045,7.326160316,1029.266765,105,192.1333333,1999,1,101936.9761,-38,64.5
WA_0046,7.833193812,819.4714722,153,269.9166667,1999,1,101936.9761,-38,64.5
WA_0047,9.14010355,1387.134964,139,285.9666667,1999,1,101936.9761,-38,64.5
WA_0048,10.01287136,718.6729248,69,137.3166667,1999,1,101936.9761,-38,64.5
WA_0048,2.949403604,60.86462128,12,16.36666667,1999,1,101936.9761,-38,64.5
WA_0049,9.000303608,790.4173272,81,219.6,1999,1,101936.9761,-38,64.5
WA_0050,6.951955348,1298.911005,158,272.3333333,1999,1,101936.9761,-38,64.5
WA_0051,5.823443957,1327.388858,112,203.0833333,1999,1,101936.9761,-38,64.5
WA_0052,6.075932124,1581.085971,201,419,1999,1,101936.9761,-38,64.5
WA_0053,6.757165337,1525.636718,116,250.45,1999,1,101936.9761,-38,64.5
WA_0054,7.397801755,937.5874238,91,159.0333333,1999,1,101936.9761,-38,64.5
WA_0055,9.903224237,1347.906156,121,229,1999,1,101936.9761,-38,64.5
WA_0056,7.364664291,498.3460172,58,97.81666667,1999,1,101936.9761,-38,64.5
WA_0057,9.905252614,945.4524996,53,106.65,1999,1,101936.9761,-38,64.5
WA_0058,9.546070813,1093.273118,53,190.4666667,1999,1,101936.9761,-38,64.5
WA_0059,9.231208852,2544.525929,115,224.8166667,1999,1,101936.9761,-38,64.5
WA_0060,6.479235962,1461.882529,110,229.2333333,1999,2,101920.4418,-33.5,77.75
WA_0061,8.271446728,112.8415897,64,136.5833333,1999,2,101920.4418,-33.5,77.75
WA_0062,8.091269515,214.7813407,103,227.4,1999,2,101920.4418,-33.5,77.75
WA_0063,10.10168168,1438.280537,168,347.3166667,1999,2,101920.4418,-33.5,77.75
WA_0064,10.29982037,1486.702383,70,246.6,1999,2,101920.4418,-33.5,77.75
WA_0065,7.384549211,1547.892497,188,441.25,1999,2,101920.4418,-33.5,77.75
WA_0066,8.288643029,1007.595572,110,243.4333333,1999,2,101920.4418,-33.5,77.75
WA_0067,9.732951665,1309.341993,174,379.6,1999,2,101920.4418,-33.5,77.75
WA_0068,10.51987165,1448.049531,129,231.3833333,1999,2,101920.4418,-33.5,77.75
WA_0069,9.854786923,99.15617806,63,128.1666667,1999,2,101920.4418,-33.5,77.75
WA_0070,8.820632663,1210.61238,187,395.85,1999,2,101920.4418,-33.5,77.75
WA_0071,8.903915119,1286.964836,159,322.6666667,1999,2,101920.4418,-33.5,77.75
WA_0072,7.960415031,1343.086896,147,275.6,1999,2,101920.4418,-33.5,77.75
WA_0073,9.537601,2788.102352,212,424.8,1999,3,101926.4121,-35.5,90.25
WA_0074,8.787756506,1058.944934,148,307.9,1999,3,101926.4121,-35.5,90.25
WA_0075,7.232759719,1107.184531,95,196.3666667,1999,3,101926.4121,-35.5,90.25
WA_0076,8.963461775,2383.590401,152,270.0666667,1999,3,101926.4121,-35.5,90.25
WA_0025,8.248779665,599.9397022,25,65.01666667,2000,1,101787.3245,-37.25,62.25
WA_0077,7.509746028,1526.292203,91,275.85,2000,1,101787.3245,-37.25,62.25
WA_0078,7.723791757,1291.440537,70,172.45,2000,1,101787.3245,-37.25,62.25
WA_0079,7.811431348,1788.371086,135,448.6833333,2000,1,101787.3245,-37.25,62.25
WA_0029,6.870120542,1715.067908,102,285.1833333,2000,1,101787.3245,-37.25,62.25
WA_0080,11.09245905,205.0658227,59,143.55,2000,1,101787.3245,-37.25,62.25
WA_0081,9.483719116,997.6733023,90,306.4833333,2000,1,101787.3245,-37.25,62.25
WA_0082,8.022320088,1490.06132,88,191,2000,1,101787.3245,-37.25,62.25
WA_0083,7.313892819,3257.415336,180,465.2666667,2001,1,101960.9556,-36.25,75.5
WA_0084,7.542122235,1034.765144,90,192.65,2001,1,101960.9556,-36.25,75.5
WA_0084,8.650734315,723.50993,138,233.2666667,2001,1,101960.9556,-36.25,75.5
WA_0085,9.184205774,853.0755447,85,156.1833333,2001,1,101960.9556,-36.25,75.5
WA_0086,10.19568149,719.8689246,49,114.1166667,2001,1,101960.9556,-36.25,75.5
WA_0087,9.612718881,1576.913372,138,337,2001,1,101960.9556,-36.25,75.5
WA_0088,5.963172613,986.8506853,65,115.0666667,2001,1,101960.9556,-36.25,75.5
WA_0088,10.64735136,584.2290052,82,117.9666667,2001,1,101960.9556,-36.25,75.5
WA_0083,9.360415341,1329.795717,69,258.45,2001,2,101813.293,-33.75,88.75
WA_0084,8.712167168,1230.265526,75,152.65,2001,2,101813.293,-33.75,88.75
WA_0084,7.181863604,841.1174175,105,248.6333333,2001,2,101813.293,-33.75,88.75
WA_0086,7.403012067,3338.803027,209,504.3666667,2001,2,101813.293,-33.75,88.75
WA_0087,8.644381643,2399.867674,231,419.6333333,2001,2,101813.293,-33.75,88.75
WA_0089,9.770249001,1425.639644,279,610.6,2003,1,101861.5914,-35.25,68.5
WA_0090,9.900691903,1249.458986,120,206.2333333,2003,1,101861.5914,-35.25,68.5
WA_0090,9.11639856,879.761498,79,133.05,2003,1,101861.5914,-35.25,68.5
WA_0091,7.664146725,1327.128971,153,386.6166667,2003,1,101861.5914,-35.25,68.5
WA_0092,10.18500413,1043.779784,145,199.15,2003,1,101861.5914,-35.25,68.5
WA_0092,10.60030643,858.8096119,131,166.95,2003,1,101861.5914,-35.25,68.5
WA_0018,10.19041435,1107.28701,144,188.5,2003,1,101861.5914,-35.25,68.5
WA_0018,11.38151417,992.5229477,108,159.2166667,2003,1,101861.5914,-35.25,68.5
WA_0071,11.16609881,437.1755751,75,91.71666667,2003,1,101861.5914,-35.25,68.5
WA_0071,11.08223703,1228.560602,193,274.85,2003,1,101861.5914,-35.25,68.5
WA_0047,8.96307521,1541.566026,143,237.8,2003,2,101848.6981,-36,71
WA_0093,8.991336061,1543.627873,195,278.7666667,2003,2,101848.6981,-36,71
WA_0094,6.659888075,1634.79181,169,259.3,2003,2,101848.6981,-36,71
WA_0030,9.086360777,1088.291688,226,303,2003,2,101848.6981,-36,71
WA_0071,9.949109755,884.5324931,251,335.2833333,2003,2,101848.6981,-36,71
WA_0095,9.890517912,1229.197928,144,236.8166667,2003,3,101941.8582,-35.5,79
WA_0088,9.037128648,1239.115218,160,282.2833333,2003,3,101941.8582,-35.5,79
WA_0047,8.775558593,1720.532751,187,278.0833333,2003,3,101941.8582,-35.5,79
WA_0096,9.647497939,1118.873096,17,160.1,2008,1,101949.1494,-34,85.25
WA_0097,10.63370247,750.4770183,15,74.83333333,2008,1,101949.1494,-34,85.25
WA_0098,7.489063287,1304.160736,28,151.3666667,2008,1,101949.1494,-34,85.25
WA_0099,8.508991999,2213.539563,76,330.0666667,2008,1,101949.1494,-34,85.25
WA_0067,10.14414224,1204.405213,51,376.8333333,2008,1,101949.1494,-34,85.25
WA_0100,6.338297049,3555.985514,50,864.6,2008,2,101859.2725,-35.75,77
WA_0101,7.665043086,1596.810335,83,314.9,2008,2,101859.2725,-35.75,77
WA_0102,8.915956728,1724.150187,51,220,2008,2,101859.2725,-35.75,77
WA_0103,11.76451013,920.703649,59,206.95,2008,2,101859.2725,-35.75,77
WA_0104,6.843282754,1775.969726,57,243.7666667,2008,2,101859.2725,-35.75,77
WA_0105,10.52910743,1050.857543,80,320.6666667,2008,2,101859.2725,-35.75,77
WA_0106,7.350050304,1607.277579,57,247.85,2008,2,101859.2725,-35.75,77
WA_0107,9.152860922,216.1028323,23,73.93333333,2008,2,101859.2725,-35.75,77
WA_0108,7.268226379,131.9283129,8,6.183333333,2008,2,101859.2725,-35.75,77
WA_0108,9.076205875,1039.009089,56,172.5666667,2008,2,101859.2725,-35.75,77
WA_0109,8.647501876,223.6388621,36,128.75,2008,2,101859.2725,-35.75,77
WA_0110,6.723191167,1465.330283,49,201.7833333,2008,2,101859.2725,-35.75,77
WA_0111,10.01997024,209.4589021,43,148,2008,2,101859.2725,-35.75,77
WA_0112,6.798409809,1890.295723,92,337.4166667,2008,2,101859.2725,-35.75,77
WA_0113,6.599261901,1429.493499,66,248.45,2008,2,101859.2725,-35.75,77
WA_0114,12.368333,1117.819645,42,874.55,2008,2,101859.2725,-35.75,77
WA_0115,10.5743856,165.310524,55,210.95,2008,2,101859.2725,-35.75,77
WA_0116,10.13934603,3205.115913,118,416.4666667,2008,2,101859.2725,-35.75,77
WA_0117,7.172538238,2185.638394,75,312,2008,2,101859.2725,-35.75,77
WA_0118,7.832647363,1933.981668,104,356,2008,2,101859.2725,-35.75,77
WA_0119,11.02996086,219.4060493,43,144.2666667,2008,2,101859.2725,-35.75,77
WA_0120,10.30857242,1861.664357,78,204.7333333,2008,2,101859.2725,-35.75,77
WA_0121,11.53491768,182.3618401,16,88,2008,2,101859.2725,-35.75,77
WA_0122,9.318850338,1099.65186,50,198.8333333,2008,2,101859.2725,-35.75,77
WA_0123,11.69085322,1736.210233,83,252.2,2008,2,101859.2725,-35.75,77
WA_0124,8.335372654,682.3515963,58,192,2008,2,101859.2725,-35.75,77
WA_0059,11.27283005,528.4701663,36,138.3333333,2008,2,101859.2725,-35.75,77
WA_0125,9.432670339,83.71687558,38,137.9166667,2008,2,101859.2725,-35.75,77
WA_0126,8.844904841,226.4834894,19,40.78333333,2008,2,101859.2725,-35.75,77
WA_0127,11.91239354,1648.524526,59,243.0166667,2008,2,101859.2725,-35.75,77
WA_0073,9.765008772,1648.132795,85,308.0666667,2008,3,101916.1962,-38.25,75.25
WA_0128,7.849796299,1722.270901,100,384.7,2008,3,101916.1962,-38.25,75.25
WA_0129,8.587790666,756.7897282,70,241.6833333,2008,3,101916.1962,-38.25,75.25
WA_0129,2.939503786,73.51788186,7,7.966666667,2008,3,101916.1962,-38.25,75.25
WA_0129,9.727537246,587.2345615,29,74.66666667,2008,3,101916.1962,-38.25,75.25
WA_0129,7.795736531,219.8637222,15,41.65,2008,3,101916.1962,-38.25,75.25
WA_0121,8.549033256,5427.09594,159,1061.4,2008,3,101916.1962,-38.25,75.25
WA_0130,8.229595872,2641.203327,149,497.4333333,2008,3,101916.1962,-38.25,75.25
WA_0131,7.817401582,1662.059036,293,1262.95,2008,4,101771.8275,-31,78
WA_0132,9.732359326,1434.103563,863,215.5,2010,1,101802.5315,-33.25,90.5
WA_0133,8.837729782,1102.780634,1012,252.75,2010,1,101802.5315,-33.25,90.5
WA_0134,7.809225304,1035.686271,1344,335.75,2010,1,101802.5315,-33.25,90.5
WA_0135,8.563389759,1582.898329,727,181.5,2010,1,101802.5315,-33.25,90.5
WA_0136,7.633917911,1481.914914,1047,261.5,2010,2,101738.3029,-39.75,120
WA_0137,8.941033696,608.0488671,671,167.75,2010,2,101738.3029,-39.75,120
WA_0138,9.503081752,600.2434359,844,210.75,2010,2,101738.3029,-39.75,120
WA_0139,9.354017079,438.934825,1103,276.5,2010,2,101738.3029,-39.75,120
WA_0094,6.945110469,1067.92765,943,235.75,2010,2,101738.3029,-39.75,120
WA_0094,9.025718146,1083.649562,464,115.75,2010,2,101738.3029,-39.75,120
WA_0140,8.888211824,350.1993271,1130,282.25,2010,2,101738.3029,-39.75,120
WA_0141,9.539784421,216.4318147,345,86,2011,1,101879.8836,-37.25,73.75
WA_0142,7.50665569,627.6200143,1112,277.75,2011,1,101879.8836,-37.25,73.75
WA_0143,6.964564102,135.9717337,361,90,2011,1,101879.8836,-37.25,73.75
WA_0144,7.570128426,220.2484087,364,90.75,2011,1,101879.8836,-37.25,73.75
WA_0145,6.476390472,299.2044707,533,133,2011,1,101879.8836,-37.25,73.75
WA_0146,7.315836269,1031.418269,935,233.5,2011,1,101879.8836,-37.25,73.75
WA_0146,7.75023308,55.3411267,79,19.5,2011,1,101879.8836,-37.25,73.75
WA_0147,6.123442127,1036.689702,1111,277.5,2011,1,101879.8836,-37.25,73.75
WA_0148,8.337792325,1060.669575,337,84,2011,1,101879.8836,-37.25,73.75
WA_0059,8.917598864,1011.209004,984,245.75,2011,1,101879.8836,-37.25,73.75
WA_0149,6.071041381,665.5900469,1011,252.5,2011,2,101887.2755,-42.5,103.5
WA_0150,8.385348122,1082.36564,1112,277.75,2011,2,101887.2755,-42.5,103.5
WA_0151,7.174062875,1073.989729,1679,419.5,2011,2,101887.2755,-42.5,103.5
WA_0151,6.818697561,18.56977906,12,2.75,2011,2,101887.2755,-42.5,103.5
WA_0151,3.485042336,13.3222914,11,2.5,2011,2,101887.2755,-42.5,103.5
WA_0152,9.02852038,896.8114751,941,235,2011,2,101887.2755,-42.5,103.5
WA_0153,7.168228593,560.5149698,624,155.75,2011,2,101887.2755,-42.5,103.5
WA_0154,6.306419655,65.37075936,458,114.25,2011,2,101887.2755,-42.5,103.5
WA_0155,5.691497459,688.2756795,1533,383,2011,2,101887.2755,-42.5,103.5
WA_0156,6.692372605,254.8339872,566,141.25,2011,2,101887.2755,-42.5,103.5
WA_0157,9.146300134,2682.438669,1296,325.25,2011,2,101887.2755,-42.5,103.5
WA_0158,8.640424211,1686.68364,1410,352.25,2011,2,101887.2755,-42.5,103.5
WA_0159,7.594433895,207.2966068,404,100.75,2011,2,101887.2755,-42.5,103.5
WA_0160,5.988546984,86.38139099,457,114,2011,2,101887.2755,-42.5,103.5
WA_0074,6.142924317,623.7508008,692,172.75,2011,2,101887.2755,-42.5,103.5
WA_0161,9.081622331,104.3207712,517,129,2011,2,101887.2755,-42.5,103.5
WA_0162,8.216166756,69.67148098,435,108.5,2011,2,101887.2755,-42.5,103.5
WA_0162,3.994398748,12.40558516,11,2.5,2011,2,101887.2755,-42.5,103.5
WA_0162,2.906239294,29.36006243,42,10.25,2011,2,101887.2755,-42.5,103.5
WA_0163,9.491352783,1692.931435,1432,358.75,2011,2,101887.2755,-42.5,103.5
WA_0145,11.49742252,126.862375,185,46,2011,2,101887.2755,-42.5,103.5
WA_0164,7.695024532,970.0107076,766,191.25,2011,2,101887.2755,-42.5,103.5
WA_0165,5.949667741,70.19138424,450,112.25,2011,2,101887.2755,-42.5,103.5
WA_0165,9.517972303,75.56452288,143,35.5,2011,2,101887.2755,-42.5,103.5
WA_0166,9.380351098,665.6568819,1034,258.25,2011,2,101887.2755,-42.5,103.5
WA_0167,7.777012473,85.02554239,443,110.5,2011,2,101887.2755,-42.5,103.5
WA_0168,8.634571995,1567.060254,1186,296.25,2011,2,101887.2755,-42.5,103.5
WA_0169,9.261466925,589.8262658,484,121.5,2011,2,101887.2755,-42.5,103.5
WA_0170,7.568871162,222.5265021,763,190.5,2011,2,101887.2755,-42.5,103.5
WA_0171,9.757986409,1185.610163,668,166.75,2011,2,101887.2755,-42.5,103.5
WA_0172,8.956247247,2357.086276,1728,434,2011,2,101887.2755,-42.5,103.5
WA_0172,2.61190672,18.92950219,70,17.25,2011,2,101887.2755,-42.5,103.5
WA_0173,8.366141428,1850.515118,1444,360.75,2011,2,101887.2755,-42.5,103.5
WA_0173,11.58293305,16.03346842,30,7.25,2011,2,101887.2755,-42.5,103.5
WA_0174,8.298502681,222.3359276,482,120.25,2011,2,101887.2755,-42.5,103.5
WA_0124,6.542834527,74.28486261,469,117,2011,2,101887.2755,-42.5,103.5
WA_0175,9.065528358,98.89311165,460,114.75,2011,2,101887.2755,-42.5,103.5
WA_0175,6.617896567,87.70351177,549,137,2011,2,101887.2755,-42.5,103.5
WA_0175,8.26795669,11.07171706,7,1.5,2011,2,101887.2755,-42.5,103.5
WA_0175,8.822045005,26.96958875,27,6.5,2011,2,101887.2755,-42.5,103.5
WA_0176,7.036876529,1561.650131,1867,466.5,2011,2,101887.2755,-42.5,103.5
WA_0153,9.242632766,704.182372,642,160.25,2011,3,101873.1314,-34.25,91
WA_0177,11.84897421,2023.085498,475,125.5,2011,3,101873.1314,-34.25,91
WA_0178,6.489428348,1584.593667,1073,268,2011,3,101873.1314,-34.25,91
WA_0178,1.793975792,26.38157285,45,11,2011,3,101873.1314,-34.25,91
WA_0179,7.645903981,477.8904172,766,191.25,2012,1,101808.5048,-35,91.5
WA_0180,9.197558642,108.8052922,494,123.25,2012,1,101808.5048,-35,91.5
WA_0181,9.877963649,1857.265953,1125,282.75,2012,1,101808.5048,-35,91.5
WA_0182,10.79776033,615.1355217,838,209.25,2012,2,101831.6813,-35.5,91
WA_0183,8.17879492,1913.429269,1428,357,2012,2,101831.6813,-35.5,91
WA_0184,11.74811563,265.1489915,967,241.5,2012,2,101831.6813,-35.5,91
WA_0185,9.411270715,1630.362052,870,217.25,2012,2,101831.6813,-35.5,91
WA_0186,11.25506856,765.6559235,539,136.25,2012,2,101831.6813,-35.5,91
WA_0187,11.27468599,821.4175648,722,180.25,2012,2,101831.6813,-35.5,91
WA_0180,9.173980922,214.8253751,573,143,2012,2,101831.6813,-35.5,91
WA_0188,10.61631073,636.9477029,614,153.25,2012,2,101831.6813,-35.5,91
WA_0189,11.59106178,1280.731888,1119,281.5,2012,2,101831.6813,-35.5,91
WA_0190,8.837899485,1114.302732,965,241,2012,2,101831.6813,-35.5,91
WA_0163,10.64139619,103.5911757,450,112.25,2012,2,101831.6813,-35.5,91
WA_0075,11.63592294,111.4541306,526,131.25,2012,2,101831.6813,-35.5,91
WA_0191,11.26019597,920.1059997,594,149.25,2012,2,101831.6813,-35.5,91
WA_0192,10.12693032,3941.224561,1570,401.5,2012,2,101831.6813,-35.5,91
WA_0193,12.22197686,173.0918975,644,160.75,2012,2,101831.6813,-35.5,91
WA_0194,8.166445384,2105.953735,1518,380.5,2012,2,101831.6813,-35.5,91
WA_0195,9.781587332,1189.933769,1376,343.75,2012,2,101831.6813,-35.5,91
WA_0196,9.854579965,162.6715125,379,94.5,2012,2,101831.6813,-35.5,91
WA_0197,12.00244845,1443.67458,1308,327,2012,3,101999.6619,-36.25,69.25
WA_0198,10.17033213,698.8731724,756,188.75,2012,3,101999.6619,-36.25,69.25
WA_0199,12.21049216,257.2710719,272,67.75,2012,3,101999.6619,-36.25,69.25
WA_0117,9.484346951,2058.185003,846,214.75,2012,3,101999.6619,-36.25,69.25
WA_0200,8.561173241,671.0089781,839,209.5,2012,3,101999.6619,-36.25,69.25
WA_0201,10.56199206,1184.422242,786,196.25,2013,1,101942.6406,-33.75,85.25
WA_0137,11.12270211,176.431197,423,105.5,2013,1,101942.6406,-33.75,85.25
WA_0202,12.82072708,646.3783177,371,92.5,2013,1,101942.6406,-33.75,85.25
WA_0203,8.884867145,259.2372398,477,121.25,2013,1,101942.6406,-33.75,85.25
WA_0204,10.11716804,907.421742,757,189,2013,1,101942.6406,-33.75,85.25
WA_0205,10.39521643,61.5057395,313,78,2013,1,101942.6406,-33.75,85.25
WA_0157,10.67824897,1227.557604,729,183,2013,1,101942.6406,-33.75,85.25
WA_0143,10.62189508,760.0681708,807,201.75,2013,1,101942.6406,-33.75,85.25
WA_0144,9.556189355,194.8519612,344,85.75,2013,1,101942.6406,-33.75,85.25
WA_0206,11.98032428,67.25082743,191,47.5,2013,1,101942.6406,-33.75,85.25
WA_0207,10.63737127,135.4005098,752,187.75,2013,1,101942.6406,-33.75,85.25
WA_0134,6.464189612,1745.069664,1344,335.75,2013,1,101942.6406,-33.75,85.25
WA_0208,9.700608178,163.2685289,257,64,2013,1,101942.6406,-33.75,85.25
WA_0208,9.213036518,136.5513531,223,55.5,2013,1,101942.6406,-33.75,85.25
WA_0209,9.754924376,264.9027125,704,271.45,2013,1,101942.6406,-33.75,85.25
WA_0193,9.967768869,260.8677572,502,125.25,2013,1,101942.6406,-33.75,85.25
WA_0210,9.557382045,1380.951994,783,195.5,2013,1,101942.6406,-33.75,85.25
WA_0211,8.303590608,2097.29294,1365,341,2013,1,101942.6406,-33.75,85.25
WA_0212,10.45989133,89.17326926,517,129,2013,1,101942.6406,-33.75,85.25
WA_0213,9.015471292,176.3800975,297,74,2013,1,101942.6406,-33.75,85.25
WA_0173,7.725963146,1904.246811,1889,472,2013,1,101942.6406,-33.75,85.25
WA_0175,10.67075197,82.80510282,464,115.75,2013,1,101942.6406,-33.75,85.25
WA_0214,8.903561463,2085.347313,766,191.25,2013,2,101847.4348,-37.25,78
