Trip_ID,mean_windspeed,max_dist_col,trip_npoints,trip_duration_hours,year,month,MH_Strength,MH_Latitude,MH_Longitude
WA_0438,7.135198658,197.9404143,3489,119.2333333,2019,1,101916.7711,-36.25,81.5
WA_0327,8.970060424,883.6113131,3126,115.6333333,2019,1,101916.7711,-36.25,81.5
WA_0439,8.14466183,2571.401902,6424,251.7,2019,1,101916.7711,-36.25,81.5
WA_0346,8.39256303,132.2782018,3613,120.6833333,2019,1,101916.7711,-36.25,81.5
WA_0440,7.310096053,1834.213538,15624,377.3666667,2019,1,101916.7711,-36.25,81.5
WA_0441,7.865165551,707.0341847,3979,132.1166667,2019,1,101916.7711,-36.25,81.5
WA_0382,8.959222089,959.7042655,2947,100.6,2019,1,101916.7711,-36.25,81.5
WA_0382,5.573550157,57.4855209,700,22.85,2019,1,101916.7711,-36.25,81.5
WA_0234,7.872543857,831.0401982,2367,91.6,2019,1,101916.7711,-36.25,81.5
WA_0284,8.200307355,732.689778,8228,282.05,2019,1,101916.7711,-36.25,81.5
WA_0368,9.076733531,1325.143644,6234,227.7166667,2019,1,101916.7711,-36.25,81.5
WA_0442,7.979417987,2654.069397,9039,309.85,2019,1,101916.7711,-36.25,81.5
WA_0443,6.991692289,1719.303066,9581,330.0666667,2019,1,101916.7711,-36.25,81.5
WA_0444,8.516870218,804.6730034,11114,406.8,2019,1,101916.7711,-36.25,81.5
WA_0445,6.007416779,78.42275956,39,38,2019,1,101916.7711,-36.25,81.5
WA_0446,8.534137194,1409.885589,134,150,2019,1,101916.7711,-36.25,81.5
WA_0437,6.764278599,1366.731969,233,518,2019,1,101916.7711,-36.25,81.5
WA_0183,8.783675795,1847.674467,7994,279.9,2019,2,101827.3606,-35.5,100.75
WA_0244,8.429568886,422.6488597,3765,125.9833333,2019,2,101827.3606,-35.5,100.75
WA_0244,10.36178976,515.7707869,5438,183.8833333,2019,2,101827.3606,-35.5,100.75
WA_0447,7.989788034,746.3810589,4683,169.45,2019,2,101827.3606,-35.5,100.75
WA_0448,7.068005233,1178.593539,9851,331.65,2019,2,101827.3606,-35.5,100.75
WA_0448,8.894724939,52.7452949,47,11.5,2019,2,101827.3606,-35.5,100.75
WA_0449,7.088498991,129.0784719,2966,97.16666667,2019,2,101827.3606,-35.5,100.75
WA_0263,6.951608085,2011.497097,11357,381,2019,2,101827.3606,-35.5,100.75
WA_0450,7.010346808,1811.724363,14010,482.0666667,2019,2,101827.3606,-35.5,100.75
WA_0265,9.360049468,1241.115839,6898,265.55,2019,2,101827.3606,-35.5,100.75
WA_0110,9.447624357,484.2561896,4666,160.35,2019,2,101827.3606,-35.5,100.75
WA_0451,7.254835577,1178.135862,12169,425.7833333,2019,2,101827.3606,-35.5,100.75
WA_0452,10.36223958,1158.080976,10778,372,2019,2,101827.3606,-35.5,100.75
WA_0384,8.676002712,217.7768639,3515,120.1166667,2019,2,101827.3606,-35.5,100.75
WA_0376,8.382827258,18.36456263,995,32.1,2019,2,101827.3606,-35.5,100.75
WA_0376,9.226306701,117.0138537,7393,256.6166667,2019,2,101827.3606,-35.5,100.75
WA_0119,7.397516345,119.5429346,2883,93.78333333,2019,2,101827.3606,-35.5,100.75
WA_0119,10.52532171,31.50469362,857,27.6,2019,2,101827.3606,-35.5,100.75
WA_0119,6.728862586,81.00354325,2468,79.7,2019,2,101827.3606,-35.5,100.75
WA_0119,8.388490302,15.23434496,118,3.85,2019,2,101827.3606,-35.5,100.75
WA_0453,7.642411253,2628.56742,9807,354.6333333,2019,2,101827.3606,-35.5,100.75
WA_0454,8.55803366,1580.48176,11763,412.8,2019,2,101827.3606,-35.5,100.75
WA_0455,8.455196675,269.5631194,4049,136.6833333,2019,2,101827.3606,-35.5,100.75
WA_0455,7.53289085,80.57768751,228,7.45,2019,2,101827.3606,-35.5,100.75
WA_0291,8.544681792,2660.599816,10976,380.5666667,2019,2,101827.3606,-35.5,100.75
WA_0456,8.667464055,1310.46058,10276,349.5,2019,2,101827.3606,-35.5,100.75
WA_0457,5.323912029,1993.00473,6574,243.1333333,2019,2,101827.3606,-35.5,100.75
WA_0458,9.077560561,2243.509504,14206,497.6333333,2019,2,101827.3606,-35.5,100.75
WA_0459,8.93180775,543.7861969,9322,316.4333333,2019,2,101827.3606,-35.5,100.75
WA_0460,9.371528094,1000.796532,6530,218.45,2019,2,101827.3606,-35.5,100.75
WA_0460,9.636448493,112.441478,42,10.25,2019,2,101827.3606,-35.5,100.75
WA_0461,7.324203711,2305.653885,10588,353.95,2019,2,101827.3606,-35.5,100.75
WA_0462,6.219748857,580.2498281,4810,159.1166667,2019,2,101827.3606,-35.5,100.75
WA_0463,6.436494057,1763.410398,13185,462.25,2019,2,101827.3606,-35.5,100.75
WA_0463,11.64932671,12.24756108,7,0.2,2019,2,101827.3606,-35.5,100.75
WA_0464,8.381724129,1936.847068,15693,620.9833333,2019,2,101827.3606,-35.5,100.75
WA_0465,9.304003988,1485.901389,10842,380.7833333,2019,2,101827.3606,-35.5,100.75
WA_0445,10.24441802,66.48448092,21,20,2019,2,101827.3606,-35.5,100.75
WA_0445,5.189471456,118.4141777,45,44,2019,2,101827.3606,-35.5,100.75
WA_0445,7.291766918,2360.856065,599,645,2019,2,101827.3606,-35.5,100.75
WA_0446,7.358945512,1121.563294,208,216,2019,2,101827.3606,-35.5,100.75
WA_0446,7.41800872,69.71941025,11,10,2019,2,101827.3606,-35.5,100.75
WA_0446,10.916934,203.3550623,38,40,2019,2,101827.3606,-35.5,100.75
WA_0446,10.54090429,407.6679643,68,71,2019,2,101827.3606,-35.5,100.75
WA_0466,11.09497224,248.1425237,31,33,2019,2,101827.3606,-35.5,100.75
WA_0466,7.502354715,75.87015543,13,12,2019,2,101827.3606,-35.5,100.75
WA_0467,7.631982267,1946.134956,6720,231.2,2019,2,101827.3606,-35.5,100.75
WA_0468,7.55305811,1480.376472,173,192,2019,2,101827.3606,-35.5,100.75
WA_0469,8.893152249,2574.793484,9757,403.25,2019,2,101827.3606,-35.5,100.75
WA_0470,9.468645411,662.8270386,4228,141.1,2019,2,101827.3606,-35.5,100.75
WA_0470,11.49548407,10.59382936,18,0.6,2019,2,101827.3606,-35.5,100.75
WA_0313,6.348523198,344.3871917,69,70,2019,3,102012.5602,-36.25,86.75
WA_0313,6.343485385,952.7369504,216,230,2019,3,102012.5602,-36.25,86.75
WA_0384,10.30949539,175.3831981,2057,70.86666667,2019,3,102012.5602,-36.25,86.75
WA_0461,10.44411399,13.55393194,11,0.35,2019,3,102012.5602,-36.25,86.75
WA_0471,8.987929559,171.8218572,22,24,2019,3,102012.5602,-36.25,86.75
WA_0472,15.3339043,72.51685721,5,4,2019,3,102012.5602,-36.25,86.75
WA_0472,8.533831371,90.63299561,20,19,2019,3,102012.5602,-36.25,86.75
WA_0472,5.750557075,239.9041526,43,42,2019,3,102012.5602,-36.25,86.75
WA_0472,8.364765589,146.7620555,47,47,2019,3,102012.5602,-36.25,86.75
WA_0472,6.981021357,512.9241458,88,93,2019,3,102012.5602,-36.25,86.75
WA_0473,7.018773718,91.32372481,36,35,2019,3,102012.5602,-36.25,86.75
WA_0473,5.902412107,194.6920189,22,21,2019,3,102012.5602,-36.25,86.75
WA_0473,9.154419268,607.9873685,103,111,2019,3,102012.5602,-36.25,86.75
WA_0473,6.378728912,1648.744493,247,281,2019,3,102012.5602,-36.25,86.75
WA_0473,2.45973724,73.2140511,15,14,2019,3,102012.5602,-36.25,86.75
WA_0473,2.944415645,30.97310061,26,25,2019,3,102012.5602,-36.25,86.75
WA_0474,8.506514006,1160.015276,316,328,2019,3,102012.5602,-36.25,86.75
WA_0475,8.428392796,146.939876,85,84,2019,3,102012.5602,-36.25,86.75
WA_0475,6.22346603,1308.948197,198,203,2019,3,102012.5602,-36.25,86.75
WA_0445,6.471726376,1439.676824,298,325,2019,3,102012.5602,-36.25,86.75
WA_0446,10.8849422,61.97118015,16,15,2019,3,102012.5602,-36.25,86.75
WA_0446,4.849902497,135.9273866,24,26,2019,3,102012.5602,-36.25,86.75
WA_0446,5.572950718,1580.848923,144,192,2019,3,102012.5602,-36.25,86.75
WA_0446,6.781740281,1529.195978,149,176,2019,3,102012.5602,-36.25,86.75
WA_0446,10.96279839,150.5657439,38,38,2019,3,102012.5602,-36.25,86.75
WA_0476,8.790173864,1727.621339,977,1004,2019,3,102012.5602,-36.25,86.75
WA_0468,8.229806481,744.2610516,109,113,2019,3,102012.5602,-36.25,86.75
WA_0468,6.45640436,1611.932477,314,340,2019,3,102012.5602,-36.25,86.75
WA_0473,10.69054346,54.4619533,25,24,2019,4,101891.0971,-32.5,99.25
WA_0473,5.091500727,49.4259628,38,37,2019,4,101891.0971,-32.5,99.25
WA_0473,7.838417876,99.00799779,52,51,2019,4,101891.0971,-32.5,99.25
WA_0473,7.984057284,53.6637926,29,28,2019,4,101891.0971,-32.5,99.25
WA_0473,10.61338007,136.681941,72,73,2019,4,101891.0971,-32.5,99.25
WA_0473,9.624223402,104.7300862,67,69,2019,4,101891.0971,-32.5,99.25
WA_0473,4.635632487,46.84701112,25,24,2019,4,101891.0971,-32.5,99.25
WA_0362,8.130316083,2217.199286,937,1003,2019,4,101891.0971,-32.5,99.25
WA_0445,7.915970129,1238.950881,199,230,2019,4,101891.0971,-32.5,99.25
WA_0446,11.36767878,53.01314691,9,12,2019,4,101891.0971,-32.5,99.25
WA_0446,6.975273774,56.21323965,12,50,2019,4,101891.0971,-32.5,99.25
WA_0446,7.902429917,1621.012774,86,507,2019,4,101891.0971,-32.5,99.25
WA_0476,18.50337436,106.9411534,23,22,2019,4,101891.0971,-32.5,99.25
WA_0447,9.985935246,7727.423381,1034,1254,2019,5,101964.9751,-32.5,120
WA_0477,8.589192888,2009.635522,1576,1652,2019,5,101964.9751,-32.5,120
WA_0471,7.596763389,2146.007571,883,1302,2019,5,101964.9751,-32.5,120
WA_0473,14.43763027,351.0614245,107,112,2019,5,101964.9751,-32.5,120
WA_0475,10.55192064,4794.626283,1251,1527,2019,5,101964.9751,-32.5,120
WA_0476,8.862308694,2927.478068,567,622,2019,5,101964.9751,-32.5,120
WA_0478,7.977808513,6774.358329,1567,1772,2019,5,101964.9751,-32.5,120
WA_0472,9.165182615,7613.260481,1406,1824,2019,6,102191.7085,-34,57.25
WA_0479,8.497822806,1438.1779,664,698,2019,12,101787.1103,-31.75,71.75
WA_0447,9.630683332,557.4880021,750,187.25,2020,1,101858.9976,-34.5,91
WA_0103,8.1198104,1476.550049,1404,350.75,2020,1,101858.9976,-34.5,91
WA_0413,8.603650521,1374.715363,946,236.25,2020,1,101858.9976,-34.5,91
WA_0479,6.31529229,1808.309943,256,256,2020,1,101858.9976,-34.5,91
WA_0480,8.621618931,4491.863486,268,288,2020,1,101858.9976,-34.5,91
WA_0481,9.894902964,2171.230848,2108,526.75,2020,2,101911.0186,-37.25,96
WA_0191,8.741554348,152.5528793,770,63.66666667,2020,2,101911.0186,-37.25,96
WA_0482,8.875435257,1422.04711,1349,337,2020,2,101911.0186,-37.25,96
WA_0483,9.064117465,807.9805146,1010,252.25,2020,2,101911.0186,-37.25,96
WA_0484,8.015118914,585.8755697,1190,316.0666667,2024,1,101813.2974,-40,50.5
WA_0185,5.780644418,1176.874543,552,165.1666667,2024,1,101813.2974,-40,50.5
WA_0485,6.151743038,1300.785412,704,211.4666667,2024,1,101813.2974,-40,50.5
WA_0486,4.914784871,1312.767766,952,278.2,2024,2,101959.9307,-37.25,69.25
WA_0331,6.891558141,666.3362741,1080,297.7833333,2024,2,101959.9307,-37.25,69.25
WA_0487,11.28190594,3846.377819,2298,683.0333333,2024,2,101959.9307,-37.25,69.25
WA_0246,6.876049238,1006.034543,905,253.0833333,2024,2,101959.9307,-37.25,69.25
WA_0488,9.085856899,1773.36149,1451,433.8833333,2024,2,101959.9307,-37.25,69.25
WA_0488,10.67011466,11.81754306,10,2.283333333,2024,2,101959.9307,-37.25,69.25
WA_0488,12.31616795,62.27247251,23,6.35,2024,2,101959.9307,-37.25,69.25
WA_0488,10.87988684,46.27861754,59,15.23333333,2024,2,101959.9307,-37.25,69.25
WA_0488,11.08485939,47.11038136,26,6.4,2024,2,101959.9307,-37.25,69.25
WA_0489,8.838534213,173.2401078,63,17.95,2024,2,101959.9307,-37.25,69.25
WA_0489,8.239004788,117.9030103,865,258.1666667,2024,2,101959.9307,-37.25,69.25
WA_0489,9.203395403,16.96197642,11,2.516666667,2024,2,101959.9307,-37.25,69.25
WA_0489,9.299733205,43.72999831,12,3.3,2024,2,101959.9307,-37.25,69.25
WA_0484,8.843142527,1410.98117,2668,762.8666667,2024,2,101959.9307,-37.25,69.25
WA_0185,8.194381799,1683.394685,1027,317.5,2024,2,101959.9307,-37.25,69.25
WA_0187,9.182249286,1786.928993,992,312.0833333,2024,2,101959.9307,-37.25,69.25
WA_0490,8.457699622,992.2200571,1284,369.85,2024,2,101959.9307,-37.25,69.25
WA_0338,10.02494467,1025.639197,839,239.2,2024,2,101959.9307,-37.25,69.25
WA_0491,8.185730392,1703.423262,687,209.8,2024,2,101959.9307,-37.25,69.25
WA_0492,10.64073249,135.7753502,192,55.88333333,2024,2,101959.9307,-37.25,69.25
WA_0492,9.439442709,1360.72733,691,202.3666667,2024,2,101959.9307,-37.25,69.25
WA_0413,6.682778172,208.974463,838,218.05,2024,2,101959.9307,-37.25,69.25
WA_0413,8.34678918,160.1528068,1203,316.8666667,2024,2,101959.9307,-37.25,69.25
WA_0161,8.431851448,168.5884978,683,192.5333333,2024,2,101959.9307,-37.25,69.25
WA_0161,9.031252895,1516.956058,735,225.5666667,2024,2,101959.9307,-37.25,69.25
WA_0224,8.377983608,220.8131177,736,207.95,2024,2,101959.9307,-37.25,69.25
WA_0224,9.566425886,44.3306353,7,1.783333333,2024,2,101959.9307,-37.25,69.25
WA_0189,9.406814139,121.9693334,428,111.1,2024,2,101959.9307,-37.25,69.25
WA_0493,8.513024675,1184.141472,1788,521.5,2024,2,101959.9307,-37.25,69.25
WA_0144,9.401338866,1375.436228,553,170.3,2024,2,101959.9307,-37.25,69.25
WA_0346,10.28446179,2913.309179,1542,452.5333333,2024,2,101959.9307,-37.25,69.25
WA_0494,8.5571876,2442.384524,997,308.6833333,2024,2,101959.9307,-37.25,69.25
WA_0350,8.449197893,109.63373,522,142.85,2024,2,101959.9307,-37.25,69.25
WA_0350,9.068795549,1114.887371,648,191.8166667,2024,2,101959.9307,-37.25,69.25
WA_0495,5.80494055,1492.83611,851,246.1833333,2024,2,101959.9307,-37.25,69.25
WA_0496,6.119490386,671.0231135,997,279.2166667,2024,2,101959.9307,-37.25,69.25
WA_0353,7.945053063,1849.158524,1557,485.25,2024,2,101959.9307,-37.25,69.25
WA_0284,8.162180953,836.6942263,1287,375.1,2024,2,101959.9307,-37.25,69.25
WA_0368,6.997081616,2255.679505,838,266.3666667,2024,2,101959.9307,-37.25,69.25
WA_0497,7.203793974,1808.564174,1540,476.0166667,2024,2,101959.9307,-37.25,69.25
WA_0498,9.649140674,1114.72165,716,215.5,2024,2,101959.9307,-37.25,69.25
WA_0356,7.565968477,2685.153242,998,324.6166667,2024,2,101959.9307,-37.25,69.25
WA_0290,8.358188744,821.0828852,1453,408.1833333,2024,2,101959.9307,-37.25,69.25
WA_0420,10.34129525,1118.961197,1805,504.7333333,2024,2,101959.9307,-37.25,69.25
WA_0499,7.782863665,1865.217248,1028,308.2666667,2024,2,101959.9307,-37.25,69.25
WA_0500,7.395819074,2365.073536,1362,406.8666667,2024,2,101959.9307,-37.25,69.25
WA_0359,8.347848788,806.4320343,898,242.8666667,2024,2,101959.9307,-37.25,69.25
WA_0501,9.278610088,1159.916125,993,288.6166667,2024,2,101959.9307,-37.25,69.25
WA_0502,5.741013996,654.8402835,743,212.5166667,2024,2,101959.9307,-37.25,69.25
WA_0319,7.34484512,2264.035531,1480,451.9833333,2024,2,101959.9307,-37.25,69.25
WA_0503,9.299048264,2416.098637,1503,455.6166667,2024,2,101959.9307,-37.25,69.25
WA_0504,8.908524543,2413.291441,1699,518.85,2024,2,101959.9307,-37.25,69.25
WA_0505,12.46811545,43.00518018,24,5.816666667,2024,2,101959.9307,-37.25,69.25
WA_0505,9.799328775,85.99713728,81,29.35,2024,2,101959.9307,-37.25,69.25
WA_0505,9.814171699,1191.22806,1182,350.0833333,2024,2,101959.9307,-37.25,69.25
WA_0506,6.00075467,1562.142421,1402,396.5166667,2024,2,101959.9307,-37.25,69.25
WA_0507,7.070509602,36.4468716,6,1.266666667,2024,2,101959.9307,-37.25,69.25
WA_0507,9.340021317,770.8423498,882,281.8,2024,2,101959.9307,-37.25,69.25
WA_0508,8.641878137,2527.670019,916,269.3333333,2024,2,101959.9307,-37.25,69.25
WA_0509,7.774707076,2948.841158,1605,476.1833333,2024,2,101959.9307,-37.25,69.25
WA_0510,6.188172854,2128.007966,1767,525.9833333,2024,2,101959.9307,-37.25,69.25
WA_0511,7.63419491,2813.931771,951,332.6833333,2024,2,101959.9307,-37.25,69.25
WA_0512,9.020923375,1740.585358,1009,318.1166667,2024,2,101959.9307,-37.25,69.25
WA_0513,6.527679795,925.1555913,1119,330.7,2024,2,101959.9307,-37.25,69.25
WA_0361,5.418485422,171.8955929,563,145.3833333,2024,2,101959.9307,-37.25,69.25
WA_0361,8.900550115,1993.830348,1063,303.9833333,2024,2,101959.9307,-37.25,69.25
WA_0514,10.04465748,2183.632294,1472,451.25,2024,2,101959.9307,-37.25,69.25
WA_0515,8.363310006,3166.679031,1930,622.7166667,2024,2,101959.9307,-37.25,69.25
WA_0516,9.789575292,1455.429264,1076,315.4166667,2024,2,101959.9307,-37.25,69.25
WA_0517,8.235256371,170.3845255,527,140.55,2024,2,101959.9307,-37.25,69.25
WA_0518,8.359019108,1278.574509,1778,550.3,2024,2,101959.9307,-37.25,69.25
WA_0485,6.152182838,747.8534902,770,213.4166667,2024,2,101959.9307,-37.25,69.25
WA_0485,11.14520837,69.93179264,106,27.58333333,2024,2,101959.9307,-37.25,69.25
WA_0213,9.522404085,1712.672336,1392,407.3,2024,2,101959.9307,-37.25,69.25
WA_0213,10.25074163,104.7201801,386,109.45,2024,2,101959.9307,-37.25,69.25
WA_0519,10.82317847,2180.94932,2549,746.1833333,2024,2,101959.9307,-37.25,69.25
WA_0520,8.548361793,187.4604727,565,164.4333333,2024,2,101959.9307,-37.25,69.25
WA_0521,8.613244911,3407.167297,2765,810.7166667,2024,2,101959.9307,-37.25,69.25
WA_0486,11.86476792,131.3597699,254,73.08333333,2024,3,101981.797,-33.25,60.75
WA_0331,11.31359021,1963.854472,769,238.15,2024,3,101981.797,-33.25,60.75
WA_0487,14.14604641,25.50643777,42,10.41666667,2024,3,101981.797,-33.25,60.75
WA_0246,9.079099019,2403.120187,1029,305.0333333,2024,3,101981.797,-33.25,60.75
WA_0488,10.78362043,752.850896,530,163.9333333,2024,3,101981.797,-33.25,60.75
WA_0522,8.909560435,2247.180383,749,236.9666667,2024,3,101981.797,-33.25,60.75
WA_0489,6.895138856,1991.809058,925,289.6166667,2024,3,101981.797,-33.25,60.75
WA_0490,8.295202654,2075.892924,608,187.1166667,2024,3,101981.797,-33.25,60.75
WA_0338,11.83983056,212.2102805,155,45.03333333,2024,3,101981.797,-33.25,60.75
WA_0338,13.0569624,107.7434237,208,67.8,2024,3,101981.797,-33.25,60.75
WA_0491,9.080029137,1348.140173,742,221.05,2024,3,101981.797,-33.25,60.75
WA_0492,10.7996317,1371.684056,571,173.65,2024,3,101981.797,-33.25,60.75
WA_0413,9.285580309,199.5362634,206,55.35,2024,3,101981.797,-33.25,60.75
WA_0161,10.05907585,183.2194314,233,70.95,2024,3,101981.797,-33.25,60.75
WA_0224,8.48035556,995.9860009,714,214.3333333,2024,3,101981.797,-33.25,60.75
WA_0189,11.32296618,2087.290738,1008,294.2,2024,3,101981.797,-33.25,60.75
WA_0493,8.953333112,1477.207576,688,229.7,2024,3,101981.797,-33.25,60.75
WA_0144,11.61878189,1882.301816,719,213.9833333,2024,3,101981.797,-33.25,60.75
WA_0346,12.13667154,277.6355402,239,67,2024,3,101981.797,-33.25,60.75
WA_0346,13.52356101,44.99529589,11,2.55,2024,3,101981.797,-33.25,60.75
WA_0523,9.451767442,2624.870599,1130,361.6666667,2024,3,101981.797,-33.25,60.75
WA_0494,11.39702954,462.8504401,682,185.8333333,2024,3,101981.797,-33.25,60.75
WA_0350,12.64639836,238.0139197,327,95.33333333,2024,3,101981.797,-33.25,60.75
WA_0495,9.530237447,190.9836329,271,74.48333333,2024,3,101981.797,-33.25,60.75
WA_0496,9.571039281,586.4517074,570,160.9666667,2024,3,101981.797,-33.25,60.75
WA_0496,11.86047608,1145.905772,561,171.6,2024,3,101981.797,-33.25,60.75
WA_0496,11.61712024,43.56291762,10,4.033333333,2024,3,101981.797,-33.25,60.75
WA_0496,8.793438688,79.7535349,138,35.63333333,2024,3,101981.797,-33.25,60.75
WA_0496,7.643218831,219.011646,251,73.65,2024,3,101981.797,-33.25,60.75
WA_0284,11.04053533,1401.775021,1059,331.6,2024,3,101981.797,-33.25,60.75
WA_0368,10.87289018,1044.262502,445,139.0333333,2024,3,101981.797,-33.25,60.75
WA_0497,9.242819809,1694.407133,977,294.7333333,2024,3,101981.797,-33.25,60.75
WA_0497,9.40540759,223.8267473,259,76.15,2024,3,101981.797,-33.25,60.75
WA_0498,6.920341972,1883.958031,754,245.5333333,2024,3,101981.797,-33.25,60.75
WA_0356,9.758287173,499.4091834,340,103.6833333,2024,3,101981.797,-33.25,60.75
WA_0356,10.23137963,88.29247395,50,15.95,2024,3,101981.797,-33.25,60.75
WA_0290,11.96062124,702.778337,674,194.5,2024,3,101981.797,-33.25,60.75
WA_0290,8.202789837,403.0348733,161,46.31666667,2024,3,101981.797,-33.25,60.75
WA_0499,7.57383161,1852.686648,602,196.6166667,2024,3,101981.797,-33.25,60.75
WA_0500,8.795365597,1330.594042,618,184.7666667,2024,3,101981.797,-33.25,60.75
WA_0359,9.408881683,2257.595218,1072,336.7666667,2024,3,101981.797,-33.25,60.75
WA_0501,10.39577447,631.1649473,462,137.5333333,2024,3,101981.797,-33.25,60.75
WA_0502,8.977650753,2221.065112,820,264.45,2024,3,101981.797,-33.25,60.75
WA_0505,11.44398555,548.7068965,527,141.9833333,2024,3,101981.797,-33.25,60.75
WA_0506,9.975389571,571.1877675,471,146.9166667,2024,3,101981.797,-33.25,60.75
WA_0506,9.645834817,153.6642602,208,57.3,2024,3,101981.797,-33.25,60.75
WA_0508,11.34160921,1506.916016,669,204.95,2024,3,101981.797,-33.25,60.75
WA_0508,16.03378123,72.97706749,31,10.88333333,2024,3,101981.797,-33.25,60.75
WA_0509,8.750409539,2078.027373,988,282,2024,3,101981.797,-33.25,60.75
WA_0510,11.50159746,705.3255519,493,142.4833333,2024,3,101981.797,-33.25,60.75
WA_0510,9.019886008,1087.325387,294,93.1,2024,3,101981.797,-33.25,60.75
WA_0510,6.735759957,943.710343,391,119.2333333,2024,3,101981.797,-33.25,60.75
WA_0510,4.585293949,15.79554117,23,5.583333333,2024,3,101981.797,-33.25,60.75
WA_0511,9.006346465,1163.56154,748,217.7666667,2024,3,101981.797,-33.25,60.75
WA_0512,11.9912096,46.17344628,37,9.6,2024,3,101981.797,-33.25,60.75
WA_0513,11.42886915,1108.946267,875,254.2833333,2024,3,101981.797,-33.25,60.75
WA_0513,12.05722519,413.393698,242,73.63333333,2024,3,101981.797,-33.25,60.75
WA_0513,6.934632389,1690.804458,360,121.5333333,2024,3,101981.797,-33.25,60.75
WA_0361,9.099218651,1742.895155,626,183.6666667,2024,3,101981.797,-33.25,60.75
WA_0524,8.964629531,3001.07303,3621,1006.083333,2024,3,101981.797,-33.25,60.75
WA_0525,9.520781345,2282.351882,979,310.3333333,2024,3,101981.797,-33.25,60.75
WA_0525,5.520780347,643.0547425,329,98.9,2024,3,101981.797,-33.25,60.75
WA_0525,7.300922385,225.1614363,218,66,2024,3,101981.797,-33.25,60.75
WA_0517,12.14940524,1278.934153,893,263.4666667,2024,3,101981.797,-33.25,60.75
WA_0213,10.69582873,1958.873901,514,159.8833333,2024,3,101981.797,-33.25,60.75
WA_0213,12.97473691,40.99003476,32,8.366666667,2024,3,101981.797,-33.25,60.75
WA_0520,8.807759967,2467.917997,738,241.8166667,2024,3,101981.797,-33.25,60.75